Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
33399,664.701,221.559942483789,192.089887926348,1.15341804233204,0.498328414857876,33752,206.215730618713,0.761491108071135,0.98954136051197,0.949927944078231,0.930744647732527,0.00663372982675497,0.00307085798554993,0.866285599282746,0.99918944002514,SEKER
33421,654.804,219.544082329979,194.025390342122,1.1315224360217,0.467930880223371,33691,206.283636831897,0.763385107354957,0.991985990323825,0.979504999423077,0.939600077773211,0.00656904587923698,0.00315830620826164,0.882848306151425,0.998962666014093,SEKER
33423,659.036,224.16805278239,189.981079737973,1.17994935649155,0.530804973473392,33707,206.289809015577,0.772982723929786,0.991574450410894,0.967023472039447,0.920246245863731,0.00670699975413309,0.00296704594075162,0.84685315302629,0.999243832956209,SEKER
33427,665.61,228.223182029707,186.625865588569,1.2228914856467,0.575596241467215,33789,206.302152828957,0.754491693752257,0.989286454171476,0.948129346799019,0.903949156234722,0.00682751015734905,0.002812018234437,0.817124077057467,0.999254076550493,SEKER
33429,658.605,229.446090532674,185.698093366419,1.23558667928771,0.587351259444396,33713,206.308324458689,0.791743640756004,0.991575949930294,0.968463377126054,0.899158159460163,0.00686368394306363,0.00276746029300812,0.808485395723788,0.998953785354969,SEKER
33431,666.841,219.907407658935,193.680468452029,1.13541344368135,0.47360670860756,33788,206.314495903805,0.788708802227098,0.989434118621996,0.944745089733718,0.938188022405269,0.00657794883966781,0.00314361817239784,0.88019676538471,0.999387240502637,SEKER
33433,657.349,225.002512531217,189.566015425456,1.18693486290899,0.538686621315429,33708,206.320667164321,0.77680708194893,0.991841699299869,0.972284134638382,0.916970503321362,0.00672995281701365,0.00293503473300172,0.840834903961431,0.998016261462557,SEKER
33446,656.077,224.233933786844,190.256598567,1.17858689514981,0.529237524121514,33713,206.360775859203,0.7678145087236,0.992080206448551,0.976437439959996,0.92029235885131,0.00670435728597871,0.0029664714823037,0.846938025760108,0.998190058164914,SEKER
33447,664.412,226.118615379206,188.74064076551,1.19803882439996,0.550708724916241,33791,206.363860820535,0.770224525043178,0.989819774496168,0.952120900848396,0.912635434612305,0.00676050513885271,0.00289299856283538,0.83290343650999,0.997850653915112,SEKER
33459,655.414,219.129947440109,194.543100160034,1.12638252017085,0.46023357712343,33765,206.400876759993,0.786308516638466,0.990937361172812,0.978794213322714,0.94191085778636,0.00654920790938489,0.00317985819552085,0.887196064015837,0.999322138471814,SEKER
33468,659.987,224.459938905073,189.954346396386,1.18165202936016,0.532749760371282,33748,206.428634358697,0.792329545454546,0.991703212042195,0.965536869079133,0.919668050190454,0.00670670308668198,0.00295946521141082,0.845789322541111,0.99942866939186,SEKER
33498,657.523,227.938076908781,187.316054338338,1.21686353961455,0.569797937147565,33745,206.52113274321,0.781494960806271,0.992680397095866,0.973658914278652,0.90604051566978,0.00680452793924357,0.00282857851752301,0.82090941603516,0.998934737699456,SEKER
33534,657.067,218.844751825534,195.192853572502,1.12117194774371,0.452185632267984,33793,206.632076147797,0.783504672897196,0.992335690823543,0.976058643827526,0.944194797563739,0.0065260556994553,0.00319946196428444,0.891503815746431,0.999529069521371,SEKER
33538,658.284,227.518681443713,187.944051910939,1.21056601222755,0.563582376270599,33800,206.644399515999,0.760516111476451,0.992248520710059,0.972569006638046,0.908252448567051,0.00678390725277932,0.00284764583042445,0.824922510328044,0.99862315372456,SEKER
33539,662.418,223.683536249734,191.200602121603,1.16988928783536,0.518987647749282,33915,206.647480243221,0.764264880138547,0.98891346012089,0.960496359999724,0.9238385788595,0.00666935615998491,0.0029967329954702,0.85347771978914,0.998474441787465,SEKER
33547,653.512,213.754070948645,199.925701390225,1.06916754305355,0.353836994080826,33832,206.672124407794,0.783570410856516,0.991576022700402,0.987089243664287,0.96686871735625,0.00637177902490969,0.00343487158115992,0.93483511660212,0.999495364777669,SEKER
33560,669.259,227.936176758361,187.856592075965,1.21335202688116,0.566352488247581,33897,206.71216490887,0.739858906525573,0.990058117237514,0.941549974297553,0.906886163700156,0.0067919003801657,0.00283388468259818,0.822442513910786,0.997912291246892,SEKER
33576,666.339,224.588725300139,190.463017786809,1.17917235539935,0.529912303306771,33927,206.761434880946,0.761792399319342,0.989654257670882,0.950272923156273,0.920622505001672,0.00668896608589883,0.0029639106381945,0.847545796715554,0.999402573421896,SEKER
33583,657.754,221.711051228351,192.95040907747,1.14905717115807,0.49255959615,33868,206.782986802205,0.775302428663773,0.991584976969411,0.975444036138192,0.932668830248021,0.00660188342996013,0.0030814666088826,0.869871146916211,0.99953167934757,SEKER
33584,658.848,223.73518256806,191.354482397849,1.16921840431669,0.518178983972781,33884,206.786065464735,0.748056576456176,0.991146263723291,0.972236275997983,0.924244739210074,0.00666195755621904,0.00299867620305887,0.854228337957497,0.998779494228766,SEKER
33607,690.171,214.76529721499,199.524143201535,1.07638751766527,0.36999576273767,34162,206.856862056627,0.770802752293578,0.983753878578538,0.886596874986831,0.963176382493279,0.00639049296917278,0.00339263723232375,0.927708743792839,0.998574111847539,SEKER
33620,670.224,222.77608329063,192.226031831046,1.15892775379369,0.50543180142783,34012,206.896866805653,0.783244804771224,0.988474656003763,0.94051910592211,0.928721179354514,0.00662629635010796,0.00304082912691498,0.86252302898164,0.999601876573026,SEKER
33623,659.408,217.371862005668,197.083782733568,1.10294139370933,0.421848171005096,33918,206.906097572378,0.793238492934154,0.991302553216581,0.971712749833543,0.95185317760669,0.00646497522546078,0.00327360657224089,0.906024471719954,0.999291893573564,SEKER
33631,669.076,224.889400261303,190.753366029564,1.1789537712611,0.529660589693102,34009,206.930710937232,0.762884493240178,0.988885295068952,0.94405814021881,0.920144349608275,0.00668696738905484,0.00295687402527575,0.846665624116036,0.998179630548735,SEKER
33639,663.03,224.662906420846,190.853100482343,1.17715093887946,0.527574560003757,33919,206.955321374799,0.786251869857891,0.991745039653292,0.961582569463249,0.92118153669357,0.00667864402689872,0.00296653145716944,0.848575423545126,0.998901356536181,SEKER
33717,664.363,231.622525487449,185.65312622547,1.2476090771892,0.597950376397927,33985,207.195119946961,0.766225797654759,0.992114168015301,0.95994845705087,0.894537867208379,0.00686960659274101,0.00271335456250541,0.800197995869716,0.998334283195662,SEKER
33731,671.696,231.172012619896,186.126456220104,1.24201587090082,0.593081147784727,34073,207.238131345228,0.803214668412906,0.989962727085962,0.939493017174541,0.896467219351412,0.00685339932465375,0.00273038226561925,0.803653475371653,0.998150371116193,SEKER
33736,655.729,221.390268047897,194.135951562853,1.14038778632005,0.480682529309785,33988,207.253490395664,0.7868638335588,0.992585618453572,0.985949497491812,0.936145442268604,0.00656243384064197,0.00310898058334933,0.87636828908028,0.999399693185347,SEKER
33794,665.826,218.999893955056,196.577721811977,1.11406263098585,0.440779116703251,34127,207.431572270906,0.777731749976986,0.990242330119846,0.957917183150397,0.947176587736045,0.00648043717686738,0.00321742095547696,0.897143488355298,0.99947403500893,SEKER
33809,669.341,230.247497134597,187.16429975073,1.23018918373454,0.582426872760963,34143,207.477603051392,0.784067717996289,0.990217614152242,0.948303455379827,0.901106876875653,0.00681024274999546,0.00276979464644464,0.811993603552594,0.998905748352031,SEKER
33824,656.339,220.753864836952,195.281545449933,1.13043894817777,0.466327554951368,34079,207.523623621799,0.788438228438228,0.992517386073535,0.986684731174649,0.940067906738917,0.00652654519976798,0.0031441265542918,0.883727669280488,0.99900017693703,SEKER
33838,661.029,222.973513667261,193.483638341044,1.15241534415554,0.497013691962908,34146,207.566566948409,0.782128328402367,0.990979909799098,0.973135967242513,0.930902345908928,0.0065894412692021,0.00305242395541156,0.866579177618745,0.998659141213532,SEKER
33845,670.945,226.381604770418,190.521424480256,1.18822124801968,0.540110506534591,34159,207.588035280364,0.763926507764536,0.990807693433649,0.944779673047757,0.916982788821941,0.00668877544010689,0.00291723298716973,0.840857434995664,0.999124670817176,SEKER
33849,669.571,221.610480978111,194.671348914688,1.13838262391261,0.47785400559852,34239,207.600301901853,0.786271777003484,0.988609480417068,0.948773259318592,0.93678016033167,0.00654703184667525,0.00311010430130785,0.87755706879103,0.998995718603394,SEKER
33858,664.46,234.33500135413,184.139291588422,1.27259640966743,0.618486935361369,34142,207.627899150483,0.781254326457151,0.991681799543085,0.963681409327046,0.886030247085084,0.00692111174180784,0.00263117549436034,0.785049598749655,0.999051300779665,SEKER
33860,683.315,225.535015385215,191.521161344873,1.17759841158802,0.528093987489809,34319,207.634031374273,0.77518315018315,0.986625484425537,0.911286442202472,0.920628803556879,0.00666080966878959,0.00295151517575358,0.84755739393857,0.998082240831742,SEKER
33864,662.898,221.216425831431,195.063517829697,1.13407380474173,0.471666862437303,34167,207.646295278562,0.771600437477215,0.991131793836158,0.968399824424562,0.938656767905606,0.00653249544742001,0.00312813971318773,0.881076527934999,0.99920581030388,SEKER
33866,668.421,230.931158562343,186.860875068174,1.23584543034003,0.587584681491416,34171,207.652426959092,0.799933862433862,0.991074302771356,0.952518888353428,0.899196229091943,0.00681896765376314,0.0027498962000582,0.808553858413169,0.999247591103715,SEKER
33876,666.966,228.149173221578,189.164786775113,1.20608691031281,0.559059341899092,34211,207.683082646248,0.788272251308901,0.990207827891614,0.95696178998521,0.910295135913322,0.00673483212957781,0.00285256419246987,0.828637234467454,0.999408521889002,SEKER
33930,666.214,224.150968781285,192.860562160267,1.16224367631479,0.509611259891621,34251,207.848545226721,0.762729009778577,0.990628010860997,0.960652271511344,0.927270340863564,0.00660627671032377,0.00301274239580449,0.859830285045229,0.999332311497759,SEKER
33946,667.313,231.542539694339,187.028992099329,1.23800346189841,0.589522187399557,34246,207.897545886381,0.791226720742139,0.991239852829528,0.957942187668104,0.897880562944624,0.00682090790356268,0.0027346152359717,0.806189505313755,0.998065398524593,SEKER
33946,668.564,234.754844967483,184.293738484972,1.27380803546196,0.619435382533387,34280,207.897545886381,0.761530868628859,0.990256709451575,0.954360587455317,0.885594271399075,0.00691553776490552,0.00262388571017594,0.784277213534859,0.999018616630421,SEKER
33961,690.353,238.192498892404,181.654297214681,1.31124065075601,0.646827292438467,34379,207.943473518047,0.770405154031124,0.987841414817185,0.895463526043605,0.873005969898237,0.00701370686647636,0.00251302163685168,0.762139423477961,0.999348193608049,SEKER
33961,667.497,233.11383397158,185.73329780606,1.25509984868192,0.604309902971466,34279,207.943473518047,0.771192406385539,0.990723183290061,0.957837194660822,0.892025453724888,0.00686416283300199,0.0026808735399263,0.795709410093093,0.998694760202621,SEKER
33969,666.389,222.361832581153,194.769037195583,1.14166931142069,0.482473840558548,34260,207.967964107717,0.764705882352941,0.991506129597198,0.961251403316644,0.935268259366488,0.00654602233157151,0.00308959837673042,0.874726716978421,0.998648648654037,SEKER
33972,672.812,232.988269251825,185.915624727797,1.25319359033404,0.602708674654198,34349,207.977147335333,0.785661424606846,0.989024425747474,0.943069114436136,0.892650724447167,0.0068582441202115,0.00268608004013074,0.796825315856052,0.998576378446705,SEKER
33993,669.092,219.750574680408,197.092321362035,1.11496263863447,0.442251583619533,34299,208.041418578567,0.778228021978022,0.991078457097875,0.954174231415584,0.946716152533979,0.00646458314007025,0.00320331343930102,0.89627147346874,0.999309206991512,SEKER
33996,663.743,223.096358068568,194.380876450562,1.14772791512394,0.49077447889987,34285,208.050598563947,0.764693973952359,0.991570657722036,0.969700850948088,0.932559367464004,0.00656242964079798,0.00306161360023297,0.869666973844864,0.998141062743115,SEKER
34004,659.963,229.059750534421,189.1650396806,1.21089896378941,0.563915151416015,34277,208.07507654492,0.781970794526848,0.992035475683403,0.981071580724483,0.908387772445657,0.0067362589852494,0.00282933034392033,0.825168345128783,0.999195494068266,SEKER
34027,670.16,231.657705340033,187.412365714149,1.23608548698099,0.587801025225957,34334,208.145434705408,0.77850736707239,0.99105842604998,0.952086747878445,0.898504258254166,0.00680805552473132,0.0027370542821872,0.807309902100869,0.997904053482928,SEKER
34036,666.067,226.9280102067,191.110470591538,1.18741798659329,0.539222369212265,34369,208.172959686425,0.753842746400886,0.990311036108121,0.964078825789416,0.917352421575496,0.00666729375386943,0.00291255543259611,0.841535465370427,0.999254347936998,SEKER
34051,677.272,227.620945797896,190.664003626731,1.19383282354396,0.546225424350395,34502,208.218826569014,0.757901531339031,0.986928294011941,0.932853600767972,0.914761274886763,0.00668470663997814,0.00288730857039714,0.836788190032456,0.998985207614686,SEKER
34053,671.582,232.436144132938,186.791440323572,1.2443618601061,0.595136326097011,34362,208.224941389994,0.743986366913548,0.991007508294046,0.948783552484217,0.895837186452823,0.00682571709197246,0.00271171717236516,0.80252426463171,0.998630586717396,SEKER
34060,662.146,220.43837742334,196.882203013011,1.11964603224585,0.449779933921597,34367,208.246341849454,0.789083495505514,0.991067011959147,0.976218397502057,0.944691864835896,0.00647206040585261,0.00317967715520119,0.892442719487124,0.999219949880452,SEKER
34082,668.346,230.626946957561,188.391282903796,1.22419118020091,0.576827653379046,34364,208.313586123574,0.801740766878382,0.991793737632406,0.958809282221966,0.903249116686731,0.00676682550782116,0.00277840097423797,0.815858966795359,0.998767351438704,SEKER
34097,680.595,227.819142013653,190.810171228547,1.19395701259959,0.546359010060335,34502,208.35942204958,0.762250737726907,0.988261550055069,0.925014467241924,0.914582594807124,0.00668150107087583,0.00288366983043577,0.836461322724132,0.998698862034808,SEKER
34104,667.289,229.478735980193,189.544041710421,1.21068820686425,0.563704560873975,34421,208.380808698037,0.7984267453294,0.990790505795881,0.962470112304693,0.908061515189902,0.00672879239913772,0.00282213621957911,0.824575715368981,0.998304094263877,SEKER
34113,673.914,221.24236619821,196.510381834822,1.12585586640495,0.459431580717025,34492,208.408302592653,0.774661640475974,0.989011944798794,0.943888774499387,0.941990931365921,0.00648557342356903,0.00315003246953528,0.887346914775636,0.999024729536483,SEKER
34130,666.585,235.541347782227,184.778034452147,1.27472590819893,0.6201511211669,34392,208.460225611053,0.795515465118989,0.992381949290533,0.965239484592277,0.885026037143117,0.00690129937832485,0.00261176934966996,0.783271086421249,0.998455947004291,SEKER
34131,668.091,224.338018557635,193.804212679785,1.15754975320531,0.503674085490244,34473,208.463279503504,0.770625423346128,0.990079192411453,0.960920888529893,0.929237410777734,0.0065728522034993,0.00302301549839957,0.863482165588907,0.999523567674628,SEKER
34151,674.271,231.51360089504,188.035623022045,1.23122202683849,0.583377425712423,34580,208.524347960257,0.750455973806228,0.987593984962406,0.943939861986964,0.900700205750742,0.00677911630391613,0.00275216137418773,0.81126086063943,0.998842241131214,SEKER
34151,662.129,226.524818514271,192.236336380151,1.17836629005618,0.528982778594503,34389,208.524347960257,0.778210737398596,0.993079182296665,0.978876877507323,0.9205364309656,0.00663303617798223,0.00293802882066777,0.847387320734886,0.998532653375016,SEKER
34179,677.064,225.060501742526,193.592892794246,1.16254526958139,0.509987930350184,34576,208.609813766043,0.778015524344996,0.98851804720037,0.936935664759438,0.926905486084345,0.00658475969871928,0.00299820624129148,0.859153780133256,0.998805162936882,SEKER
34191,661.403,223.980914906336,194.474673021449,1.15172279981997,0.496101592003775,34445,208.646431251627,0.771980130955069,0.9926259253883,0.982176064204513,0.931536650517204,0.00655087347273656,0.00304283750159204,0.867760531256812,0.999419588632356,SEKER
34207,668.737,228.032468677892,191.415453546416,1.19129602366508,0.543480297567656,34515,208.695244571494,0.757730816941343,0.991076343618717,0.961200850682326,0.915199689682295,0.00666625160575004,0.00288486118752226,0.837590471994568,0.997818198746882,SEKER
34207,661.138,226.873517660477,192.194708068254,1.18043581917931,0.531362195205578,34421,208.695244571494,0.774299425053194,0.993782865111415,0.983423568596852,0.919874856808156,0.00663237108371027,0.00292929812233685,0.846169752187825,0.998849084588585,SEKER
34220,677.527,233.183019314855,186.959104240898,1.24724078167596,0.59763297902688,34577,208.73489698859,0.773752995975218,0.989675217630217,0.936777940865714,0.895154791296126,0.00681423200803201,0.00269891521181276,0.801302100380411,0.999416658037052,SEKER
34222,671.994,223.298263790904,195.238368109852,1.14372121603303,0.485315785234181,34576,208.740996691897,0.784332599926659,0.989761684405368,0.952323409745014,0.934807970058208,0.0065249916366929,0.00307361415791763,0.873865940884347,0.999459016558095,SEKER
34239,666.439,232.686293389298,187.724346125707,1.23951047475474,0.590865460403177,34510,208.792836975283,0.769554077137463,0.99214720370907,0.968746458650215,0.897314723329923,0.00679594302956564,0.00271774476254228,0.805173712704656,0.998021250894587,SEKER
34246,684.324,229.908504189669,189.991144417768,1.2101011596842,0.563116981029543,34732,208.814179233596,0.779558388345095,0.986007140389266,0.918959080399892,0.908249044416946,0.00671344110814895,0.0028180243711208,0.824916326684295,0.998232203563095,SEKER
34253,672.539,228.004279943417,191.368532321015,1.19144081410912,0.543637824535247,34556,208.835519310805,0.792893518518519,0.991231624030559,0.951641846482255,0.915928066625026,0.00665647621940901,0.00288981217510098,0.838924223231457,0.999528559502745,SEKER
34254,668.704,223.968828567707,194.929186063963,1.14897534376517,0.492450072048987,34575,208.838567715253,0.775363303001494,0.990715835140998,0.962616530563087,0.932444791763153,0.00653847225339251,0.00304893775284001,0.86945328968623,0.998980392404997,SEKER
34259,676.402,227.544924058459,191.86803821079,1.18594491391252,0.537585123069977,34623,208.853809070081,0.770124761155446,0.989486757357826,0.940967838637026,0.917857473350733,0.00664190210042496,0.00290785821038981,0.842462341385791,0.999113928929309,SEKER
34276,689.626,229.558977214963,190.411506578501,1.20559403861616,0.55855630265462,34738,208.905621358886,0.763113367174281,0.986700443318556,0.905675761120146,0.910030284562838,0.00669736775630069,0.00283339609376959,0.82815511882152,0.998418874300681,SEKER
34291,671.507,230.658067029187,189.623931207576,1.21639745342424,0.569343532771492,34619,208.951327415055,0.782042510490786,0.990525434010226,0.9556281312608,0.905892129012831,0.00672648995448331,0.00279430755930373,0.8206405494074,0.998225074475827,SEKER
34313,671.844,220.933975426092,198.103851952546,1.11524320828963,0.442708884432823,34600,209.018344885079,0.796975890741859,0.991705202312139,0.955282162171399,0.946067007041207,0.0064387834181241,0.00318178748036141,0.895042781811907,0.998190383544391,SEKER
34321,669.531,227.995845081106,191.827326713576,1.18854726793714,0.540470045800425,34652,209.042709547249,0.787467878120411,0.990447881796145,0.962118171113308,0.916870697678222,0.00664304201745595,0.0028958704902587,0.840651876260949,0.999154490816179,SEKER
34327,677.311,231.158128342748,189.304371787069,1.22109239295729,0.573880789017942,34714,209.06098118043,0.793596116055947,0.988851760096791,0.940306538949109,0.904406791486242,0.0067340032144594,0.00277912666940715,0.817951644486438,0.998794530889295,SEKER
34333,665.686,229.214864249517,190.871870066735,1.20088342074385,0.553693873253172,34592,209.079251216835,0.77905604719764,0.992512719703978,0.973604944200828,0.91215398225325,0.00667622591237343,0.00285090943188928,0.832024887340462,0.999164892853433,SEKER
34337,667.785,229.806760463036,190.6295846378,1.20551466814384,0.558475194754994,34583,209.091430354214,0.809796707702467,0.992886678425816,0.967606758988939,0.90985761225178,0.00669268603730774,0.00282926708145807,0.82784087457251,0.997974317186187,SEKER
34349,674.863,238.23124327213,183.724936942974,1.29667342515444,0.636587835102446,34645,209.127963510641,0.783365261813538,0.991456198585655,0.947747670509757,0.877836007730336,0.0069356092833017,0.00254049267072786,0.770596056467935,0.999211427950781,SEKER
34390,680.24,245.014670841665,178.974510005424,1.36899199128546,0.682950706891803,34759,209.252737003467,0.793932957798504,0.98938404442015,0.933937271858759,0.854041663238575,0.00712459060313069,0.00233806137364131,0.729387162547312,0.998525184073694,SEKER
34394,669.762,230.921133285333,189.905263160408,1.21598069185834,0.568936466343328,34730,209.264906044041,0.781681818181818,0.990325367117766,0.963499611561409,0.906218080029369,0.00671399468760054,0.00279313319556696,0.821231208572117,0.998601293175181,SEKER
34395,665.156,231.717147143012,189.189825942239,1.22478651264131,0.57738952559961,34638,209.267948193616,0.791235334713596,0.992984583405508,0.976918090431799,0.903118093649148,0.00673694278653909,0.00276452674019035,0.815622291076471,0.998963181520066,SEKER
34397,678.85,229.774702161511,190.931593976552,1.20343991989995,0.556345117669946,34776,209.274032360098,0.772202765804598,0.989101679319071,0.937956690827949,0.91077925633866,0.00668007972094982,0.00283539736155075,0.829518853776803,0.998276102944653,SEKER
34410,684.481,232.457936137719,188.939629271714,1.23032916404965,0.582555931558291,34802,209.313575131516,0.800698080279232,0.988736279524165,0.922936330451462,0.900436348223918,0.00675553432542049,0.00273937532630807,0.810785617202825,0.997533190636633,SEKER
34412,667.199,233.958985706268,187.398290924791,1.24845848140719,0.598680682985463,34677,209.319657971788,0.78745995423341,0.99235804712057,0.971424393419318,0.894685268616211,0.00679876164437602,0.00268714266570681,0.800461729878861,0.999343235709135,SEKER
34419,687.797,224.143245668034,195.615162734266,1.14583778954049,0.488214124766151,34885,209.340946520836,0.775202702702703,0.986641823133152,0.914297554010418,0.933960538926428,0.00651219517324834,0.00305647803542292,0.872282288271743,0.999494009048613,SEKER
34421,678.034,232.40391461493,189.14974745636,1.22867684329607,0.581027878996433,34762,209.347028565798,0.755708263809607,0.990190437834417,0.940871694208673,0.90078959690789,0.00675180600839399,0.00274216236591831,0.811421897897479,0.99697529608998,SEKER
34425,680.503,232.645666600276,188.554405145298,1.23383840553076,0.58576782462685,34791,209.359192125658,0.758928571428571,0.989480037940847,0.934165286025574,0.89990583183899,0.00675804405520046,0.00273394042326226,0.809830506177824,0.999199980492618,SEKER
34428,688.178,229.732497873278,191.379071703338,1.20040553979378,0.553194985955554,34908,209.368314331807,0.777770247373772,0.986249570299072,0.913524267541691,0.911356975047106,0.00667283890650861,0.00283951711210887,0.830571535967011,0.99702267296983,SEKER
34441,675.683,228.697829086715,191.915203089773,1.19166082418044,0.543876990664141,34826,209.407839299831,0.790874437402407,0.988945041061276,0.947980998029527,0.915652938797378,0.00664027842068217,0.0028793179620646,0.838420304328275,0.999112630865444,SEKER
34443,684.507,234.607330003755,187.57262382249,1.2507546422434,0.60064303412014,34874,209.413919402014,0.784650082012029,0.987641222687389,0.923751269430309,0.892614563230662,0.0068114661906267,0.00266732687498016,0.796760758491466,0.996552217440577,SEKER
34447,682.912,225.087411313528,195.32917528387,1.15234916128843,0.496926670663736,34853,209.426079076824,0.745783628136569,0.988351074512955,0.928179090862091,0.930421109979852,0.00653431100860823,0.00302063176870322,0.86568344189614,0.997569588210294,SEKER
34461,675.775,246.725439312431,178.157783722004,1.38487038937024,0.691799925363614,34691,209.46863237993,0.770181476846058,0.993370038338474,0.948273245107533,0.848994870426305,0.00715955541953022,0.00229448954409669,0.720792290010178,0.998203899321464,SEKER
34469,666.834,230.157970513912,190.993671113055,1.20505548258546,0.558005411288855,34747,209.492944672312,0.789667812142039,0.991999309292889,0.974098955544388,0.910213729311839,0.00667724536580439,0.00282716155118167,0.828489033027767,0.998375251512038,SEKER
34474,672.3,225.649409257869,194.650348124099,1.15925510245688,0.505847536217252,34774,209.508138422353,0.793308173784978,0.991372864784034,0.958462926157543,0.92846748020036,0.00654549542431598,0.00300046851985852,0.862051861789606,0.999338019362053,SEKER
34475,677.676,241.043182075535,182.369113536695,1.32173248748634,0.653897960365723,34878,209.51117704014,0.776463963963964,0.988445438385229,0.943343645356627,0.86918524405509,0.00699182544091473,0.00246161267256549,0.755482988483107,0.998546409621394,SEKER
34483,687.567,233.740724315387,188.587866479368,1.23942610242615,0.590790465329703,35051,209.535484396087,0.740677893289802,0.983795041510941,0.916610562183916,0.896444062153926,0.00677843355611133,0.00270023701100326,0.803611956571032,0.996017635195889,SEKER
34491,674.657,233.182837010237,188.576365741391,1.2365432756829,0.588213023903597,34829,209.559788932563,0.785850991114149,0.990295443452296,0.952246946013307,0.898693023978277,0.00676068646923072,0.00272029523386306,0.80764915134722,0.998693127209409,SEKER
34503,678.24,236.54464120598,185.892769444302,1.27247897760141,0.618394789345927,34885,209.596240452918,0.747724514563107,0.989049734843056,0.942540290079512,0.886074778039061,0.00685577025783206,0.00260685885095298,0.785128512276971,0.999059526587917,SEKER
34509,668.332,230.32948561906,190.919741307841,1.20642047826618,0.559399185016144,34776,209.614463836029,0.783654282859479,0.992322291235335,0.970862500705161,0.910063526051147,0.00667447580686371,0.00282412399886425,0.828215621448647,0.999176286135596,SEKER
34521,667.908,224.755317712523,195.682976512322,1.14856857616519,0.491904913092609,34830,209.650905850184,0.785800459811978,0.991128337639966,0.972433565881855,0.932796198034081,0.0065106838652566,0.00304055903485425,0.870108747066837,0.999379564727431,SEKER
34523,673.987,231.917048612578,189.734176028231,1.22232616952505,0.575058573984268,34878,209.656978903379,0.78586387434555,0.989821664086244,0.955026346185607,0.904017105071111,0.00671775478992493,0.00276764575423675,0.817246926261153,0.998942304932914,SEKER
34532,689.551,217.022102585856,202.714908484657,1.07057790770372,0.357077019102264,35057,209.684305466085,0.768333926664293,0.98502438885244,0.912638553174804,0.966188710585975,0.00628466647126886,0.00337839038149325,0.933520624463788,0.999406556936715,SEKER
34543,670.896,235.018010417078,187.291135183299,1.25482719823909,0.60408158755019,34826,209.717699762769,0.769194798254209,0.991873887325561,0.964405129243852,0.892347354105286,0.00680363634939289,0.00266107194614872,0.796283800378705,0.999198570232388,SEKER
34543,669.456,226.975443399274,193.972556977221,1.17014203935008,0.51929162043643,34827,209.717699762769,0.786784803206997,0.991845407298935,0.968558462636255,0.923966472416368,0.00657080865585718,0.00295408803141481,0.853714042149546,0.99896669030267,SEKER
34594,670.069,233.440887657745,188.865990825778,1.23601335866279,0.587736043391792,34848,209.872458437424,0.78143212107522,0.992711202938476,0.96821452285295,0.899038983886682,0.00674801664039269,0.00271938065158476,0.808271094547997,0.999033870282318,SEKER
34600,673.252,231.434916466981,190.457822307481,1.21515049192018,0.568123459417987,34919,209.890657838401,0.777790266381927,0.990864572295885,0.959247461028054,0.906910076675253,0.00668887041812085,0.00279119034875542,0.822485887175113,0.999444130398243,SEKER
34601,685.556,226.519539171954,194.718756786125,1.16331648224705,0.510948533100304,35048,209.893690918478,0.780620417371686,0.987246062542799,0.925151041778264,0.926603028090856,0.00654661828189803,0.00297695069748958,0.858593171667144,0.998815588145158,SEKER
34622,683.382,235.92880475975,187.053084797932,1.26129331154638,0.609433751958981,35010,209.957375478502,0.763726203869146,0.988917452156527,0.931611723511519,0.889918361991893,0.00681441871526054,0.0026363875341415,0.791954691010334,0.998887154819118,SEKER
34623,675.213,228.194370717705,193.503300520009,1.17927895857315,0.530034969563075,34965,209.960407594779,0.759576148479663,0.99021879021879,0.95431767887179,0.920094597138493,0.0065908318377294,0.00291373409364694,0.846574067683446,0.998346984892773,SEKER
34626,667.845,231.888421086257,190.468282875751,1.21746475363316,0.570382778405612,34913,209.969503680891,0.761848184818482,0.991779566350643,0.975575378294174,0.905476447238337,0.00669694510154961,0.00277693129078902,0.81988759650336,0.998184250683844,SEKER
34629,670.997,233.131220766509,189.682874868037,1.22905782047377,0.58138110691384,34915,209.978599372969,0.745816372682044,0.991808678218531,0.966515131198321,0.900688456409157,0.0067322539133821,0.00273299373988942,0.811239695508711,0.997060492043741,SEKER
34631,670.02,229.336783696473,192.401402581596,1.19197043586631,0.544213157794032,34953,209.984662948805,0.76068620129157,0.990787629101937,0.969391848199118,0.915617022111549,0.0066222974703726,0.00287107065186925,0.838354531180421,0.99929381594162,SEKER
34635,667.638,227.063224549428,194.415219730712,1.16792926430316,0.516617610183087,34929,209.996789575227,0.764012970683608,0.991582925362879,0.976434152072341,0.924838401251167,0.00655588926084677,0.00295852190324073,0.855326068428814,0.998960345839378,SEKER
34638,677.314,234.690450249994,188.339799672226,1.24610119931333,0.596648029879584,34989,210.00588408551,0.757876772273762,0.989968275743805,0.948817239250446,0.894820747336801,0.00677551966770581,0.00267957892520251,0.80070416986439,0.997758426363205,SEKER
